id_solicitud,estado,municipio,cve_mun,anio,mes,edad,estatus_laboral,tipo_contrato,antiguedad_laboral_anios,ingreso_mensual_mxn,saldo_cuenta_mxn,Score_Final,Estatus_Aprobacion,lat,lon
634,Nuevo León,Juárez,031,2025,Diciembre,18,Empleado,Sin contrato,0.0,167.0,274.0,0.27,Rechazado,25.60212283769063,-100.1228211083878
635,Nuevo León,Monterrey,039,2025,Noviembre,23,Empleado,Sin contrato,0.0,10833.0,18336.0,18.34,Rechazado,25.55914746031746,-100.26696880952382
636,Nuevo León,El Carmen,010,2025,Diciembre,21,Empleado,Sin contrato,0.0,2250.0,5072.0,5.07,Rechazado,25.897698611111114,-100.35209398888888
637,Nuevo León,Apodaca,006,2025,Noviembre,22,Empleado,Sin contrato,0.0,500.0,442.0,0.44,Rechazado,25.78899183060109,-100.18325821038252
638,Nuevo León,Guadalupe,026,2025,Octubre,26,Empleado,Sin contrato,0.0,2000.0,2927.0,2.93,Rechazado,25.68932401234568,-100.16110456790123
639,Nuevo León,Guadalupe,026,2025,Noviembre,21,Empleado,Sin contrato,0.0,10000.0,10796.0,10.8,Rechazado,25.68932401234568,-100.16110456790123
640,Nuevo León,Juárez,031,2025,Noviembre,23,Empleado,Sin contrato,0.0,14000.0,11338.0,11.34,Rechazado,25.60212283769063,-100.1228211083878
641,Nuevo León,Juárez,031,2025,Noviembre,23,Empleado,Sin contrato,0.0,3050.0,9450.0,9.45,Rechazado,25.60212283769063,-100.1228211083878
642,Nuevo León,Monterrey,039,2025,Octubre,22,Empleado,Sin contrato,0.0,5000.0,11340.0,11.34,Rechazado,25.55914746031746,-100.26696880952382
643,Nuevo León,San Nicolás de los Garza,046,2025,Octubre,25,Empleado,Sin contrato,0.0,5000.0,7880.0,7.88,Rechazado,25.755252777777777,-100.2895861111111
644,Nuevo León,Monterrey,039,2025,Noviembre,19,Empleado,Sin contrato,0.0,9000.0,15534.0,15.53,Rechazado,25.55914746031746,-100.26696880952382
645,Nuevo León,Monterrey,039,2025,Noviembre,23,Empleado,Sin contrato,0.0,2416.0,4336.0,4.34,Rechazado,25.55914746031746,-100.26696880952382
646,Nuevo León,General Escobedo,021,2025,Diciembre,20,Empleado,Sin contrato,0.0,6667.0,15997.0,16.0,Rechazado,25.827195,-100.37023350529101
647,Nuevo León,Juárez,031,2025,Octubre,25,Empleado,Sin contrato,0.0,20000.0,65606.0,65.61,Rechazado,25.60212283769063,-100.1228211083878
648,Nuevo León,Santa Catarina,048,2025,Octubre,27,Empleado,Sin contrato,0.0,3500.0,11544.0,11.54,Rechazado,25.598188524305556,-100.48739686921296
649,Nuevo León,Santa Catarina,048,2025,Octubre,21,Empleado,Sin contrato,0.0,2000.0,3349.0,3.35,Rechazado,25.598188524305556,-100.48739686921296
650,Nuevo León,Santa Catarina,048,2025,Noviembre,18,Empleado,Sin contrato,0.0,1000.0,1488.0,1.49,Rechazado,25.598188524305556,-100.48739686921296
651,Nuevo León,Santa Catarina,048,2025,Noviembre,21,Empleado,Sin contrato,0.0,16000.0,29650.0,29.65,Rechazado,25.598188524305556,-100.48739686921296
652,Nuevo León,Apodaca,006,2025,Noviembre,20,Empleado,Sin contrato,0.0,8667.0,19100.0,19.1,Rechazado,25.78899183060109,-100.18325821038252
653,Nuevo León,Guadalupe,026,2025,Diciembre,25,Empleado,Sin contrato,0.0,3000.0,5656.0,5.66,Rechazado,25.68932401234568,-100.16110456790123
654,Nuevo León,Santa Catarina,048,2025,Octubre,22,Empleado,Sin contrato,0.0,2333.0,5777.0,5.78,Rechazado,25.598188524305556,-100.48739686921296
655,Nuevo León,Guadalupe,026,2025,Diciembre,26,Empleado,Sin contrato,0.0,167.0,361.0,0.36,Rechazado,25.68932401234568,-100.16110456790123
656,Nuevo León,Santa Catarina,048,2025,Octubre,20,Empleado,Sin contrato,0.0,8000.0,11697.0,11.7,Rechazado,25.598188524305556,-100.48739686921296
657,Nuevo León,Juárez,031,2025,Octubre,23,Empleado,Sin contrato,0.0,6667.0,10248.0,10.25,Rechazado,25.60212283769063,-100.1228211083878
658,Nuevo León,Juárez,031,2025,Noviembre,20,Empleado,Sin contrato,0.0,13000.0,21265.0,21.26,Rechazado,25.60212283769063,-100.1228211083878
659,Nuevo León,General Escobedo,021,2025,Octubre,21,Empleado,Sin contrato,0.0,2000.0,1568.0,1.57,Rechazado,25.827195,-100.37023350529101
660,Nuevo León,Guadalupe,026,2025,Noviembre,25,Empleado,Sin contrato,0.0,6000.0,5989.0,5.99,Rechazado,25.68932401234568,-100.16110456790123
661,Nuevo León,Guadalupe,026,2025,Diciembre,18,Empleado,Sin contrato,0.0,12000.0,32032.0,32.03,Rechazado,25.68932401234568,-100.16110456790123
662,Nuevo León,Juárez,031,2025,Diciembre,26,Empleado,Sin contrato,0.0,500.0,834.0,0.83,Rechazado,25.60212283769063,-100.1228211083878
663,Nuevo León,Juárez,031,2025,Noviembre,26,Empleado,Sin contrato,0.0,317.0,363.0,0.36,Rechazado,25.60212283769063,-100.1228211083878
664,Nuevo León,Apodaca,006,2025,Noviembre,21,Empleado,Sin contrato,0.0,9583.0,20968.0,20.97,Rechazado,25.78899183060109,-100.18325821038252
665,Nuevo León,Apodaca,006,2025,Noviembre,23,Empleado,Sin contrato,0.0,2500.0,6917.0,6.92,Rechazado,25.78899183060109,-100.18325821038252
666,Nuevo León,Apodaca,006,2025,Octubre,19,Empleado,Sin contrato,0.0,12000.0,15267.0,15.27,Rechazado,25.78899183060109,-100.18325821038252
667,Nuevo León,Apodaca,006,2025,Octubre,27,Empleado,Sin contrato,0.0,12000.0,35764.0,35.76,Rechazado,25.78899183060109,-100.18325821038252
668,Nuevo León,Apodaca,006,2025,Noviembre,24,Empleado,Sin contrato,0.0,9333.0,30636.0,30.64,Rechazado,25.78899183060109,-100.18325821038252
669,Nuevo León,Apodaca,006,2025,Diciembre,22,Empleado,Sin contrato,0.0,8566.0,19635.0,19.64,Rechazado,25.78899183060109,-100.18325821038252
670,Nuevo León,General Escobedo,021,2025,Octubre,24,Empleado,Sin contrato,0.0,1500.0,3760.0,3.76,Rechazado,25.827195,-100.37023350529101
671,Nuevo León,Juárez,031,2025,Noviembre,18,Empleado,Sin contrato,0.0,6000.0,3946.0,3.95,Rechazado,25.60212283769063,-100.1228211083878
672,Nuevo León,Monterrey,039,2025,Diciembre,19,Empleado,Sin contrato,0.0,833.0,2779.0,2.78,Rechazado,25.55914746031746,-100.26696880952382
673,Nuevo León,Monterrey,039,2025,Diciembre,24,Empleado,Sin contrato,0.0,33.0,55.0,0.06,Rechazado,25.55914746031746,-100.26696880952382
674,Nuevo León,Apodaca,006,2025,Noviembre,27,Empleado,Sin contrato,0.0,1500.0,4908.0,4.91,Rechazado,25.78899183060109,-100.18325821038252
675,Nuevo León,Apodaca,006,2025,Noviembre,21,Empleado,Sin contrato,0.0,8667.0,19387.0,19.39,Rechazado,25.78899183060109,-100.18325821038252
676,Nuevo León,Apodaca,006,2025,Diciembre,25,Empleado,Sin contrato,0.0,5833.0,2997.0,3.0,Rechazado,25.78899183060109,-100.18325821038252
677,Nuevo León,Guadalupe,026,2025,Diciembre,24,Empleado,Sin contrato,0.0,48100.0,29612.0,29.61,Rechazado,25.68932401234568,-100.16110456790123
678,Nuevo León,Santa Catarina,048,2025,Octubre,22,Empleado,Sin contrato,0.0,13000.0,33036.0,33.04,Rechazado,25.598188524305556,-100.48739686921296
679,Nuevo León,Apodaca,006,2025,Diciembre,22,Empleado,Sin contrato,0.0,2000.0,4376.0,4.38,Rechazado,25.78899183060109,-100.18325821038252
680,Nuevo León,García,018,2025,Octubre,19,Empleado,Sin contrato,0.0,13500.0,7825.0,7.82,Rechazado,25.8149235154321,-100.62665417901233
681,Nuevo León,Montemorelos,038,2025,Diciembre,22,Empleado,Sin contrato,0.0,18000.0,49147.0,49.15,Rechazado,25.186208204656864,-99.86381055759803
682,Nuevo León,Montemorelos,038,2025,Octubre,19,Empleado,Sin contrato,0.0,3833.0,11715.0,11.72,Rechazado,25.186208204656864,-99.86381055759803
683,Nuevo León,Cadereyta Jiménez,009,2025,Octubre,25,Empleado,Sin contrato,0.0,100.0,199.0,0.2,Rechazado,25.47843766025641,-99.96717816724941
684,Nuevo León,Cadereyta Jiménez,009,2025,Octubre,25,Empleado,Sin contrato,0.0,3000.0,5692.0,5.69,Rechazado,25.47843766025641,-99.96717816724941
685,Nuevo León,Cadereyta Jiménez,009,2025,Noviembre,21,Empleado,Sin contrato,0.0,20.0,10.0,0.01,Rechazado,25.47843766025641,-99.96717816724941
686,Nuevo León,Salinas Victoria,045,2025,Octubre,25,Empleado,Sin contrato,0.0,2033.0,5814.0,5.81,Rechazado,26.075659133141762,-100.28113906768837
687,Nuevo León,Ciénega de Flores,012,2025,Octubre,26,Empleado,Sin contrato,0.0,3000.0,4476.0,4.48,Rechazado,25.96289115079365,-100.17802153174603
688,Nuevo León,Ciénega de Flores,012,2025,Noviembre,20,Empleado,Sin contrato,0.0,2000.0,6273.0,6.27,Rechazado,25.96289115079365,-100.17802153174603
689,Nuevo León,Allende,004,2025,Noviembre,20,Empleado,Sin contrato,0.0,3300.0,5343.0,5.34,Rechazado,25.304741803418803,-100.0046524017094
690,Nuevo León,Allende,004,2025,Diciembre,23,Empleado,Sin contrato,0.0,133.0,292.0,0.29,Rechazado,25.304741803418803,-100.0046524017094
691,Nuevo León,Allende,004,2025,Diciembre,25,Empleado,Sin contrato,0.0,40000.0,52441.0,52.44,Rechazado,25.304741803418803,-100.0046524017094
692,Nuevo León,Hidalgo,047,2025,Noviembre,21,Empleado,Sin contrato,0.0,14250.0,13990.0,13.99,Rechazado,25.98203736111111,-100.4565300462963
693,Nuevo León,Salinas Victoria,045,2025,Octubre,20,Empleado,Sin contrato,0.0,12000.0,33897.0,33.9,Rechazado,26.075659133141762,-100.28113906768837
694,Nuevo León,Salinas Victoria,045,2025,Octubre,24,Empleado,Sin contrato,0.0,8050.0,16018.0,16.02,Rechazado,26.075659133141762,-100.28113906768837
695,Nuevo León,Salinas Victoria,045,2025,Diciembre,20,Empleado,Sin contrato,0.0,3600.0,7594.0,7.59,Rechazado,26.075659133141762,-100.28113906768837
696,Nuevo León,General Zuazua,025,2025,Octubre,20,Empleado,Sin contrato,0.0,1000.0,3396.0,3.4,Rechazado,25.89077779239766,-100.13730503898636
697,Nuevo León,García,018,2025,Noviembre,18,Empleado,Sin contrato,0.0,2250.0,7629.0,7.63,Rechazado,25.8149235154321,-100.62665417901233
698,Nuevo León,Montemorelos,038,2025,Diciembre,23,Empleado,Sin contrato,0.0,167.0,512.0,0.51,Rechazado,25.186208204656864,-99.86381055759803
699,Nuevo León,Montemorelos,038,2025,Diciembre,18,Empleado,Sin contrato,0.0,4000.0,4251.0,4.25,Rechazado,25.186208204656864,-99.86381055759803
700,Nuevo León,Montemorelos,038,2025,Noviembre,27,Empleado,Sin contrato,0.0,3233.0,7380.0,7.38,Rechazado,25.186208204656864,-99.86381055759803
701,Nuevo León,Montemorelos,038,2025,Noviembre,26,Empleado,Sin contrato,0.0,25000.0,78361.0,78.36,Aprobado,25.186208204656864,-99.86381055759803
702,Nuevo León,Montemorelos,038,2025,Noviembre,19,Empleado,Sin contrato,0.0,667.0,1083.0,1.08,Rechazado,25.186208204656864,-99.86381055759803
703,Nuevo León,Galeana,017,2025,Diciembre,25,Empleado,Sin contrato,0.0,1000.0,803.0,0.8,Rechazado,24.826310219067647,-100.3212828785489
704,Nuevo León,Galeana,017,2025,Octubre,22,Empleado,Sin contrato,0.0,19500.0,57191.0,57.19,Rechazado,24.826310219067647,-100.3212828785489
705,Nuevo León,Doctor Arroyo,014,2025,Octubre,24,Empleado,Sin contrato,0.0,10833.0,21073.0,21.07,Rechazado,23.80926394,-100.29751210111112
706,Nuevo León,Doctor Arroyo,014,2025,Noviembre,18,Empleado,Sin contrato,0.0,6000.0,13159.0,13.16,Rechazado,23.80926394,-100.29751210111112
707,Nuevo León,Galeana,017,2025,Octubre,22,Empleado,Sin contrato,0.0,383.0,1320.0,1.32,Rechazado,24.826310219067647,-100.3212828785489
708,Nuevo León,Cadereyta Jiménez,009,2025,Noviembre,22,Empleado,Sin contrato,0.0,50.0,116.0,0.12,Rechazado,25.47843766025641,-99.96717816724941
709,Nuevo León,General Escobedo,021,2025,Noviembre,19,Empleado,Sin contrato,0.0,5000.0,8875.0,8.88,Rechazado,25.827195,-100.37023350529101
710,Nuevo León,General Escobedo,021,2025,Diciembre,25,Empleado,Sin contrato,0.0,23000.0,37029.0,37.03,Rechazado,25.827195,-100.37023350529101
711,Nuevo León,Juárez,031,2025,Diciembre,21,Empleado,Sin contrato,0.0,34883.0,61145.0,61.14,Rechazado,25.60212283769063,-100.1228211083878
712,Nuevo León,Juárez,031,2025,Noviembre,26,Empleado,Sin contrato,0.0,20000.0,17104.0,17.1,Rechazado,25.60212283769063,-100.1228211083878
713,Nuevo León,El Carmen,010,2025,Diciembre,21,Empleado,Sin contrato,0.0,9333.0,26919.0,26.92,Rechazado,25.897698611111114,-100.35209398888888
714,Nuevo León,El Carmen,010,2025,Octubre,26,Empleado,Sin contrato,0.0,11000.0,33145.0,33.15,Rechazado,25.897698611111114,-100.35209398888888
715,Nuevo León,Monterrey,039,2025,Noviembre,24,Empleado,Sin contrato,0.0,5000.0,6766.0,6.77,Rechazado,25.55914746031746,-100.26696880952382
716,Nuevo León,Monterrey,039,2025,Octubre,21,Empleado,Sin contrato,0.0,3000.0,4234.0,4.23,Rechazado,25.55914746031746,-100.26696880952382
717,Nuevo León,San Pedro Garza García,019,2025,Diciembre,27,Empleado,Sin contrato,0.0,6883.0,21496.0,21.5,Rechazado,25.634911428571428,-100.38775825396826
718,Nuevo León,San Nicolás de los Garza,046,2025,Diciembre,25,Empleado,Sin contrato,0.0,5572.0,3187.0,3.19,Rechazado,25.755252777777777,-100.2895861111111
719,Nuevo León,San Nicolás de los Garza,046,2025,Diciembre,19,Empleado,Sin contrato,0.0,25000.0,51534.0,51.53,Rechazado,25.755252777777777,-100.2895861111111
720,Nuevo León,San Nicolás de los Garza,046,2025,Diciembre,23,Empleado,Sin contrato,0.0,7500.0,14183.0,14.18,Rechazado,25.755252777777777,-100.2895861111111
721,Nuevo León,Monterrey,039,2025,Diciembre,23,Empleado,Sin contrato,0.0,120.0,308.0,0.31,Rechazado,25.55914746031746,-100.26696880952382
722,Nuevo León,Juárez,031,2025,Octubre,24,Empleado,Sin contrato,0.0,14221.0,14081.0,14.08,Rechazado,25.60212283769063,-100.1228211083878
723,Nuevo León,Juárez,031,2025,Diciembre,27,Empleado,Sin contrato,0.0,12000.0,30060.0,30.06,Rechazado,25.60212283769063,-100.1228211083878
724,Nuevo León,Juárez,031,2025,Noviembre,22,Empleado,Sin contrato,0.0,13000.0,21193.0,21.19,Rechazado,25.60212283769063,-100.1228211083878
725,Nuevo León,Juárez,031,2025,Noviembre,24,Empleado,Sin contrato,0.0,16500.0,38876.0,38.88,Rechazado,25.60212283769063,-100.1228211083878
726,Nuevo León,Guadalupe,026,2025,Noviembre,26,Empleado,Sin contrato,0.0,6067.0,3763.0,3.76,Rechazado,25.68932401234568,-100.16110456790123
727,Nuevo León,San Nicolás de los Garza,046,2025,Noviembre,20,Empleado,Sin contrato,0.0,4500.0,8483.0,8.48,Rechazado,25.755252777777777,-100.2895861111111
728,Nuevo León,Guadalupe,026,2025,Octubre,27,Empleado,Sin contrato,0.0,15000.0,31001.0,31.0,Rechazado,25.68932401234568,-100.16110456790123
729,Nuevo León,Apodaca,006,2025,Octubre,25,Empleado,Sin contrato,0.0,1200.0,1372.0,1.37,Rechazado,25.78899183060109,-100.18325821038252
730,Nuevo León,Apodaca,006,2025,Octubre,25,Empleado,Sin contrato,0.0,8100.0,7443.0,7.44,Rechazado,25.78899183060109,-100.18325821038252
731,Nuevo León,Apodaca,006,2025,Noviembre,26,Empleado,Sin contrato,0.0,4693.0,5000.0,5.0,Rechazado,25.78899183060109,-100.18325821038252
732,Nuevo León,General Escobedo,021,2025,Diciembre,22,Empleado,Sin contrato,0.0,9034.0,13844.0,13.84,Rechazado,25.827195,-100.37023350529101
733,Nuevo León,Juárez,031,2025,Noviembre,20,Empleado,Sin contrato,0.0,7800.0,6165.0,6.16,Rechazado,25.60212283769063,-100.1228211083878
734,Nuevo León,Juárez,031,2025,Noviembre,18,Empleado,Sin contrato,0.0,2300.0,7687.0,7.69,Rechazado,25.60212283769063,-100.1228211083878
735,Nuevo León,Juárez,031,2025,Noviembre,26,Empleado,Sin contrato,0.0,7925.0,13591.0,13.59,Rechazado,25.60212283769063,-100.1228211083878
736,Nuevo León,Juárez,031,2025,Noviembre,18,Empleado,Sin contrato,0.0,2500.0,7317.0,7.32,Rechazado,25.60212283769063,-100.1228211083878
737,Nuevo León,Monterrey,039,2025,Octubre,22,Empleado,Sin contrato,0.0,3500.0,11981.0,11.98,Rechazado,25.55914746031746,-100.26696880952382
738,Nuevo León,Monterrey,039,2025,Diciembre,24,Empleado,Sin contrato,0.0,417.0,309.0,0.31,Rechazado,25.55914746031746,-100.26696880952382
739,Nuevo León,Monterrey,039,2025,Octubre,18,Empleado,Sin contrato,0.0,15167.0,37235.0,37.24,Rechazado,25.55914746031746,-100.26696880952382
740,Nuevo León,San Nicolás de los Garza,046,2025,Diciembre,22,Empleado,Sin contrato,0.0,12000.0,37371.0,37.37,Rechazado,25.755252777777777,-100.2895861111111
741,Nuevo León,Monterrey,039,2025,Diciembre,25,Empleado,Sin contrato,0.0,4833.0,11612.0,11.61,Rechazado,25.55914746031746,-100.26696880952382
742,Nuevo León,San Nicolás de los Garza,046,2025,Noviembre,24,Empleado,Sin contrato,0.0,7875.0,14073.0,14.07,Rechazado,25.755252777777777,-100.2895861111111
743,Nuevo León,Santa Catarina,048,2025,Diciembre,24,Empleado,Sin contrato,0.0,5200.0,9325.0,9.32,Rechazado,25.598188524305556,-100.48739686921296
744,Nuevo León,San Nicolás de los Garza,046,2025,Octubre,27,Empleado,Sin contrato,0.0,12267.0,7455.0,7.46,Rechazado,25.755252777777777,-100.2895861111111
745,Nuevo León,Apodaca,006,2025,Diciembre,26,Empleado,Sin contrato,0.0,22900.0,48177.0,48.18,Rechazado,25.78899183060109,-100.18325821038252
746,Nuevo León,Apodaca,006,2025,Diciembre,26,Empleado,Sin contrato,0.0,8667.0,30167.0,30.17,Rechazado,25.78899183060109,-100.18325821038252
747,Nuevo León,General Escobedo,021,2025,Diciembre,18,Empleado,Sin contrato,0.0,6067.0,20483.0,20.48,Rechazado,25.827195,-100.37023350529101
748,Nuevo León,Juárez,031,2025,Noviembre,25,Empleado,Sin contrato,0.0,4667.0,2899.0,2.9,Rechazado,25.60212283769063,-100.1228211083878
749,Nuevo León,Juárez,031,2025,Diciembre,25,Empleado,Sin contrato,0.0,12000.0,31409.0,31.41,Rechazado,25.60212283769063,-100.1228211083878
750,Nuevo León,Santa Catarina,048,2025,Diciembre,22,Empleado,Sin contrato,0.0,167.0,235.0,0.24,Rechazado,25.598188524305556,-100.48739686921296
751,Nuevo León,Apodaca,006,2025,Noviembre,20,Empleado,Sin contrato,0.0,40000.0,128359.0,128.36,Aprobado,25.78899183060109,-100.18325821038252
752,Nuevo León,Guadalupe,026,2025,Diciembre,19,Empleado,Sin contrato,0.0,333.0,212.0,0.21,Rechazado,25.68932401234568,-100.16110456790123
753,Nuevo León,San Nicolás de los Garza,046,2025,Diciembre,19,Empleado,Sin contrato,0.0,850.0,2811.0,2.81,Rechazado,25.755252777777777,-100.2895861111111
754,Nuevo León,García,018,2025,Noviembre,22,Empleado,Sin contrato,0.0,6000.0,18075.0,18.08,Rechazado,25.8149235154321,-100.62665417901233
755,Nuevo León,García,018,2025,Diciembre,20,Empleado,Sin contrato,0.0,3500.0,2984.0,2.98,Rechazado,25.8149235154321,-100.62665417901233
756,Nuevo León,Montemorelos,038,2025,Noviembre,21,Empleado,Sin contrato,0.0,6000.0,4077.0,4.08,Rechazado,25.186208204656864,-99.86381055759803
757,Nuevo León,Cadereyta Jiménez,009,2025,Noviembre,27,Empleado,Sin contrato,0.0,6067.0,18226.0,18.23,Rechazado,25.47843766025641,-99.96717816724941
758,Nuevo León,Cadereyta Jiménez,009,2025,Octubre,22,Empleado,Sin contrato,0.0,18433.0,17830.0,17.83,Rechazado,25.47843766025641,-99.96717816724941
759,Nuevo León,Montemorelos,038,2025,Octubre,18,Empleado,Sin contrato,0.0,3000.0,6314.0,6.31,Rechazado,25.186208204656864,-99.86381055759803
760,Nuevo León,Montemorelos,038,2025,Diciembre,21,Empleado,Sin contrato,0.0,1733.0,5627.0,5.63,Rechazado,25.186208204656864,-99.86381055759803
761,Nuevo León,Montemorelos,038,2025,Noviembre,24,Empleado,Sin contrato,0.0,120000.0,264281.0,264.28,Aprobado,25.186208204656864,-99.86381055759803
762,Nuevo León,Montemorelos,038,2025,Noviembre,26,Empleado,Sin contrato,0.0,10000.0,16917.0,16.92,Rechazado,25.186208204656864,-99.86381055759803
763,Nuevo León,Cadereyta Jiménez,009,2025,Octubre,19,Empleado,Sin contrato,0.0,93.0,171.0,0.17,Rechazado,25.47843766025641,-99.96717816724941
764,Nuevo León,Salinas Victoria,045,2025,Noviembre,19,Empleado,Sin contrato,0.0,1333.0,919.0,0.92,Rechazado,26.075659133141762,-100.28113906768837
765,Nuevo León,Anáhuac,005,2025,Diciembre,22,Empleado,Sin contrato,0.0,1500.0,5109.0,5.11,Rechazado,27.289438437830686,-100.1443252037037
766,Nuevo León,Salinas Victoria,045,2025,Diciembre,27,Empleado,Sin contrato,0.0,8000.0,11456.0,11.46,Rechazado,26.075659133141762,-100.28113906768837
767,Nuevo León,General Zuazua,025,2025,Octubre,25,Empleado,Sin contrato,0.0,4000.0,4272.0,4.27,Rechazado,25.89077779239766,-100.13730503898636
768,Nuevo León,General Zuazua,025,2025,Noviembre,19,Empleado,Sin contrato,0.0,6667.0,9055.0,9.06,Rechazado,25.89077779239766,-100.13730503898636
769,Nuevo León,Salinas Victoria,045,2025,Noviembre,24,Empleado,Sin contrato,0.0,3800.0,12894.0,12.89,Rechazado,26.075659133141762,-100.28113906768837
770,Nuevo León,Bustamante,008,2025,Noviembre,20,Empleado,Sin contrato,0.0,36000.0,28183.0,28.18,Rechazado,26.561276589147287,-100.49989370155038
771,Nuevo León,Montemorelos,038,2025,Noviembre,18,Empleado,Sin contrato,0.0,21167.0,65658.0,65.66,Rechazado,25.186208204656864,-99.86381055759803
772,Nuevo León,Montemorelos,038,2025,Noviembre,18,Empleado,Sin contrato,0.0,225.0,590.0,0.59,Rechazado,25.186208204656864,-99.86381055759803
773,Nuevo León,Galeana,017,2025,Noviembre,23,Empleado,Sin contrato,0.0,600.0,1794.0,1.79,Rechazado,24.826310219067647,-100.3212828785489
774,Nuevo León,Galeana,017,2025,Noviembre,18,Empleado,Sin contrato,0.0,6000.0,20566.0,20.57,Rechazado,24.826310219067647,-100.3212828785489
775,Nuevo León,Doctor Arroyo,014,2025,Noviembre,24,Empleado,Sin contrato,0.0,14250.0,43127.0,43.13,Rechazado,23.80926394,-100.29751210111112
776,Nuevo León,Doctor Arroyo,014,2025,Noviembre,21,Empleado,Sin contrato,0.0,13000.0,43292.0,43.29,Rechazado,23.80926394,-100.29751210111112
777,Nuevo León,Doctor Arroyo,014,2025,Diciembre,20,Empleado,Sin contrato,0.0,11250.0,9909.0,9.91,Rechazado,23.80926394,-100.29751210111112
778,Nuevo León,General Escobedo,021,2025,Diciembre,26,Empleado,Sin contrato,0.0,22167.0,64004.0,64.0,Rechazado,25.827195,-100.37023350529101
779,Nuevo León,Juárez,031,2025,Noviembre,20,Empleado,Sin contrato,0.0,4000.0,8548.0,8.55,Rechazado,25.60212283769063,-100.1228211083878
780,Nuevo León,Monterrey,039,2025,Diciembre,25,Empleado,Sin contrato,0.0,30000.0,63915.0,63.92,Rechazado,25.55914746031746,-100.26696880952382
781,Nuevo León,Monterrey,039,2025,Diciembre,22,Empleado,Sin contrato,0.0,4000.0,12787.0,12.79,Rechazado,25.55914746031746,-100.26696880952382
782,Nuevo León,San Nicolás de los Garza,046,2025,Octubre,27,Empleado,Sin contrato,0.0,1333.0,4553.0,4.55,Rechazado,25.755252777777777,-100.2895861111111
783,Nuevo León,San Nicolás de los Garza,046,2025,Noviembre,27,Empleado,Sin contrato,0.0,9600.0,25099.0,25.1,Rechazado,25.755252777777777,-100.2895861111111
784,Nuevo León,Monterrey,039,2025,Octubre,21,Empleado,Sin contrato,0.0,8000.0,15591.0,15.59,Rechazado,25.55914746031746,-100.26696880952382
785,Nuevo León,Monterrey,039,2025,Diciembre,19,Empleado,Sin contrato,0.0,8000.0,14954.0,14.95,Rechazado,25.55914746031746,-100.26696880952382
786,Nuevo León,Monterrey,039,2025,Octubre,23,Empleado,Sin contrato,0.0,467.0,775.0,0.78,Rechazado,25.55914746031746,-100.26696880952382
787,Nuevo León,Apodaca,006,2025,Diciembre,19,Empleado,Sin contrato,0.0,833.0,1320.0,1.32,Rechazado,25.78899183060109,-100.18325821038252
788,Nuevo León,General Escobedo,021,2025,Octubre,24,Empleado,Sin contrato,0.0,92983.0,155702.0,155.7,Aprobado,25.827195,-100.37023350529101
789,Nuevo León,General Escobedo,021,2025,Noviembre,22,Empleado,Sin contrato,0.0,3400.0,2615.0,2.62,Rechazado,25.827195,-100.37023350529101
790,Nuevo León,General Escobedo,021,2025,Diciembre,18,Empleado,Sin contrato,0.0,6000.0,4394.0,4.39,Rechazado,25.827195,-100.37023350529101
791,Nuevo León,General Escobedo,021,2025,Noviembre,21,Empleado,Sin contrato,0.0,5200.0,14766.0,14.77,Rechazado,25.827195,-100.37023350529101
792,Nuevo León,General Escobedo,021,2025,Diciembre,26,Empleado,Sin contrato,0.0,1000.0,1838.0,1.84,Rechazado,25.827195,-100.37023350529101
793,Nuevo León,Monterrey,039,2025,Diciembre,21,Empleado,Sin contrato,0.0,167.0,550.0,0.55,Rechazado,25.55914746031746,-100.26696880952382
794,Nuevo León,Apodaca,006,2025,Diciembre,22,Empleado,Sin contrato,0.0,3000.0,7010.0,7.01,Rechazado,25.78899183060109,-100.18325821038252
795,Nuevo León,Santa Catarina,048,2025,Octubre,26,Empleado,Sin contrato,0.0,2800.0,1695.0,1.7,Rechazado,25.598188524305556,-100.48739686921296
796,Nuevo León,Juárez,031,2025,Diciembre,22,Empleado,Sin contrato,0.0,7800.0,7586.0,7.59,Rechazado,25.60212283769063,-100.1228211083878
797,Nuevo León,Guadalupe,026,2025,Octubre,24,Empleado,Sin contrato,0.0,2000.0,2235.0,2.24,Rechazado,25.68932401234568,-100.16110456790123
798,Nuevo León,Apodaca,006,2025,Noviembre,26,Empleado,Sin contrato,0.0,9034.0,30961.0,30.96,Rechazado,25.78899183060109,-100.18325821038252
799,Nuevo León,Apodaca,006,2025,Diciembre,22,Empleado,Sin contrato,0.0,500.0,578.0,0.58,Rechazado,25.78899183060109,-100.18325821038252
800,Nuevo León,Guadalupe,026,2025,Diciembre,20,Empleado,Sin contrato,0.0,12133.0,24839.0,24.84,Rechazado,25.68932401234568,-100.16110456790123
801,Nuevo León,Guadalupe,026,2025,Noviembre,25,Empleado,Sin contrato,0.0,6000.0,19851.0,19.85,Rechazado,25.68932401234568,-100.16110456790123
802,Nuevo León,Monterrey,039,2025,Noviembre,20,Empleado,Sin contrato,0.0,1000.0,3432.0,3.43,Rechazado,25.55914746031746,-100.26696880952382
803,Nuevo León,Apodaca,006,2025,Diciembre,24,Empleado,Sin contrato,0.0,1600.0,1935.0,1.94,Rechazado,25.78899183060109,-100.18325821038252
804,Nuevo León,Guadalupe,026,2025,Diciembre,25,Empleado,Sin contrato,0.0,60000.0,38841.0,38.84,Rechazado,25.68932401234568,-100.16110456790123
